Topic Number,Score,Documents
53,0.005183765018565433,715319    718033    718931    720415    722875    727802    728518    730622    604653    609192    612877    613510    620493    627045    482599    535264    772777    782100    586118    843158    846677    854578    855663    857603    873258    877415    882349    287665    829504    831123    831208    831947    836848    838654    735230    643116    783064    783572    785237    789577    797223    801885    809156    819182    671629    672885    673150    674109    676692    677151    679639    680605    680979    398410    711104    688748    691559    691755    696211    699015    699290    700805    702544    703258    707784    709451    710332    656289    656400    658976    751190    757243    757402    750223    485316    379316    541491    391332    504419    562229    563235    669435    669534    741533    742510    746807    747161    747656    566553    571409    564853    283513
54,0.0008159074636292066,440154    608600    613340    478052    578407    845224    838423    805622    807842    814683    167944    499155    338797    486370    201178    364422    223725    26322    281245    524480    140354    308536    515792
55,0.00043356215161453654,631006    581630    812339    499481    125783    23235    373689    310572
56,0.0031978242842625347,439388    441002    726612    729293    617215    532848    773640    280673    588548    854821    286369    76674    835645    738648    650351    796866    806723    814268    683776    451473    453759    122040    216212    490917    277129    752711    758505    255934    463903    318111    377425    367573    505324    383749    385937    190493    557885    558005    356218    373256    348612    302356    159818    567894    571477    638201    454337    484179    277209    116712    517801
57,0.0007800410082519498,624667    591758    846644    852455    841091    837062    732596    737948    806723    807131    807651    808663    815695    685313    680601    695189    703998    754578    476483    362755    363315    557613    742984    236186
58,0.0013181763155483777,611589    632728    539992    589942    857643    863349    406334    408876    412202    837034    738526    684732    700460    707018    160169    475566    319787    101395    198173    659146    275731    316319    350891    640101    516411    429794
59,0.0002585449364808823,885754    806840    817510    741464    745844
60,0.0011302549977849807,729293    620728    620804    625562    637589    537226    770280    772562    859951    870925    875379    877525    884130    834587    737399    523324    783183    815002    707748    753032    754578    336132    475765    175349    450546    599510    659824    113876    308503    455390    521068
61,0.0033172131691842324,437284    71433    716412    723756    730888    606406    606514    62789    631213    526950    530549    280379    843544    856516    862261    9904    841309    287060    26004    193391    765782    410958    822120    741134    81124    673542    676083    677382    270511    241721    473389    339662    339924    69338    707861    710853    362892    363093    137468    496310    659098    255046    334137    515319    319089    486644    140786    375848    100020    212120    259145    20401    157108    505521    1808    206282    599728    191404    561285    222423    661421    105216    188696    32360    500235    182993    418611    263753    414524    458194    519419    283969    187727    205466
62,0.00024202089555827832,509922    330902
63,0.00016053946277135313,523472
64,0.00031981526957787493,814683    473846    368408    663552    418126    524400    303931
65,0.0002996970081881326,72681    620728    734527    816235    706775    260383    661116    403805
66,0.0002939332843991496,842082    862261
67,0.0003863727787336126,632270    840832    762760    829753    678395    466678    707929    496527    258505    359301    423051
68,0.00030896170078511116,610342    479074    708894    338057    545787    307355
69,0.0003141500743507496,770213    772562    884646    297651
70,0.003212018106560513,438622    444906    718100    718939    723775    607563    619082    632270    632728    482385    532278    771673    579276    584296    589223    589561    845603    856732    858309    861446    862857    863349    869212    876024    881628    881851    761514    764677    765019    821403    829229    831202    837010    837139    522341    796333    803967    805649    807108    809321    809532    810448    813871    683776    679829    165371    470386    473610    176747    688658    692309    692447    701544    703828    268344    488967    490917    495533    752237    750556    334324    463013    463170    476658    396136    376820    376822    201426    450546    257147    354864    542379    546891    547492    366023    381353    197321    383530    561664    661568    666086    745184    358772    253396    346238    512969    219162    100772    567167    571192    571477    422800    422982    431986
71,0.0004630365131893632,538108    820957    675025    3393    541841    500080    359835
72,0.00017766370231518685,853235
73,0.002766868933960911,444654    723756    57985    581540    266714    194047    762558    409872    806120    684494    674999    399246    241140    241800    16806    177439    268383    137146    362020    13099    195671    146273    25924    353019    23235    249069    196843    188739    164046    742133    74328    745844    297665    300034    12664    102072    510978    328128    218616    460477    118806    277574    422737    145276    361757    393467
74,0.0006132374856359739,633186    848744    650198    232824    342066    486815    273733    138740    177899    370376    166123    510978    131600    455067
75,0.0015544665847449285,612781    613282    631154    527237    99166    287665    645522    648219    796121    672702    269922    470007    341214    168378    268082    498891    477162    319089    376722    111090    201221    548936    252748    20840    559658    559799    322870    128222    13451    313234    313334    315264    458514
76,0.00016112685619133017,249682    701440
77,0.00013628710271452289,772385    850969    652372    254591
78,0.0007837379601953831,435291    442041    869157    869206    790267    694467    499155    306240    504419    503317    412549    413938    459617    330790    402157
79,0.0031176870691417545,43556    44035    6110    62687    53000    578479    584261    857572    86289    93080    840271    193427    193462    821424    827553    212976    1845    643946    243512    785068    789630    816619    816870    817502    684926    670697    175918    690240    704527    167197    65728    102230    498025    75269    75480    7486    475162    513118    317853    174785    200268    15820    135808    25769    230561    232240    251760    201529    384610    59574    562724    222776    660743    660771    188615    574977    743575    50412    299414    301731    372591    183083    34783    351423    11892    113876    174330    13451    112335    510705    512310    327752    567643    278369    422800    395293
80,0.0005707455987022474,876139    821763    735453    797646    798541    451572    697334    708318    489655    490950    395775    134328    50508    32420
81,0.000471310395614487,713279    530106    844435    845353    861446    873893    674577    699790    161729    661781    346238    524239
82,0.0004500124871167887,629828    589011    93624    242713    691054    319008    138700    163308    56542
83,0.0011915879268259333,604757    526225    855652    874157    766463    434568    732338    735959    521575    798585    686073    697104    710981    657863    658367    754970    514112    486370    201178    450440    103293    363705    306802    252934    599103    305311    515792
84,0.0005155480562111885,616849    62116    870197    876024    91281    670901    251555    666999    351423    102121
85,0.0006671814361021418,845269    296328    858560    813936
86,0.0007556652730345306,442858    420566    859572    762407    509672    820957    183695    812457    342981    494756    398041    389243    405241    593598    191517    308897
87,0.00033516672068549915,478052    883166    264272    708865    398041    505521
88,0.0005989731766924784,619650    577863    588051    852340    869066    878141    809559    819781    275921    236131    319285    382578    602128    56415
89,0.0002765890267141448,721538    606668    620066    758872    362755    322070    223709    355882    174330
90,0.0006056337466946419,796333    699122    496695    25924    390739    559770    32360    253396    264082    415375    329794    314502    117071    360530
91,0.00040318772344029676,607451    871410    701440    334182    250982    511382    460477
92,0.00030752825452215915,83839    670300    672885    674109    47038    30210
93,0.0006848132878561015,611741    623946    779989    738377    790865    707565    148950    656189    253236    556278    661116    292201    327853    573933
94,0.0021010642389861747,614623    480788    773040    576832    588051    845134    846619    849681    86010    877736    760383    406863    409231    825556    826940    741303    653170    784285    799624    680167    164682    691409    696930    177335    377425    204012    540038    549655    364189    261233    665475    214764    412435    574494    307657
95,0.0009585281573250694,442630    537214    774363    778121    873054    831130    645522    784593    792766    796121    470755    473601    707929    709608    354864    547788    507941    556093    560078    359403    111090
96,0.0011771994777353132,44014    603860    480044    770161    588164    854645    86718    874123    884819    644162    797145    801633    233132    474367    363127    513118    396495    105695    180392    206282    283266    299421    350323    459967    566519    571398    571409    308503    304642
97,0.0001752894731794761,790865    80070    685770
98,0.0009525522975609674,728575    632162    576832    849245    882212    884901    406863    798541    137159    495213    247996    753256    753261    750557    383530    384610    502169    422529
99,0.0005562445085241398,613267    57993    584733    815069    160832    189348    272172    375091    147300    119299    43104
100,0.0004957502191171948,61423    673393    270110    469711    759512    463587    201426    216368    373968    524518    567723
101,0.00017056096665657225,608690    608747    780726    513005    398041    156622
102,0.0005294514322762148,437317    440154    480345    539992    77011    287079    453631    686073    707456    759512    306431    205466    599728    661567    220936    447822
103,0.00026982622232447017,342934    276925    496970    514268    260729    208606    296687
