Topic Number,Score,Documents
472,0.00618921308576481,13252    177369    21861    36117    58215    69127    76872
473,0.016799292661361626,12474    139707    140539    147988    148306    181787    190782    191578    19455    29363    34086    36346    55418    67995    71317    72273    82628    82732    84219
474,0.005305039787798408,144020    152277    23505    37194    39114    89575
475,0.013262599469496022,116711    119947    120751    138827    15747    166757    169223    179834    23375    23381    50998    73436    87221    89557    95754
476,0.029177718832891247,10117    103689    103801    105269    12346    125717    131696    133537    136961    138613    140158    151129    168374    174408    185440    187601    190099    29748    30930    35078    44978    45716    47046    58768    58823    62129    63674    71278    71596    72770    87002    90723    94286
477,0.0008841732979664014,28693
478,0.004420866489832007,105269    18463    30144    46024    86716
479,0.004420866489832007,10117    119924    134125    149917    59735
480,0.0008841732979664014,45327
481,0.0008841732979664014,83894
482,0.0008841732979664014,142418
483,0.005305039787798408,150257    15747    160641    160695    27315    29307
484,0.007957559681697613,146437    150086    163608    163766    183977    27008    41656    75595    97702
485,0.002652519893899204,106195    148306    35489
486,0.002652519893899204,169235    177204    182468
487,0.004420866489832007,100525    135242    147170    55072    80921
488,0.0008841732979664014,180263
489,0.0008841732979664014,171008
490,0.00618921308576481,139741    143088    162644    16787    168283    68067    75999
491,0.0008841732979664014,89575
492,0.0017683465959328027,22769    86961
493,0.0017683465959328027,114982    165457
494,0.008841732979664015,101185    129296    160043    175350    181515    189904    21768    40612    5435    8940
495,0.0035366931918656055,116118    142965    147281    172608
496,0.0008841732979664014,18855
497,0.0008841732979664014,191223
498,0.0,
499,0.0008841732979664014,37065
