Topic Number,Score,Documents
106,0.0003856671399073762,148635    110782    58768
107,0.0009300761343387993,96719    151867    171505    58401    154961    121801    184877
108,0.0006242246512519767,18103    94625    150257
109,0.00010753765513201373,181663
110,0.0003060805211651195,157869
111,0.00028803062487801364,72273
112,0.0011644951999812106,116154    149098    65806    108450    50942    172243    167720    80818    94659    127297
113,0.0003499997321546087,135055    138923
114,0.00019356200040042263,171943
115,0.0,171943
116,0.0004439389032117519,96340    182468    149917
117,0.0011689368379214967,147281    147994    116118    173598
118,0.0002554908778751949,164570    80314
119,0.011604969912512008,107337    107387    119388    78078    76872    77233    129884    82145    82628    21666    164749    165245    51570    81388    24804    140553    181515    157677    4043    96901    69127    9280    63618    81517    137961    122995    8965    176566    132240    364    25742    87670    89575    35489    111674    20455    44515    44943    160981    164393    152277    27231    111419    101185    171810    90411    20070    130247    48705    49300    50478    123405    33118    33606    46352    58240    173345    154961    155395    156507    1487    177336    101119    120215    80921    44978    132490    13252    124373    16359    183494    18383    184539    160172    15255    154167    110600    72536    74673    75965    94954    35781    119694    142351    11284
120,0.00044533021723819517,82628    81517    16339    94779
121,0.00024559166809043456,163273
122,0.00030408559289066695,27315    35781
123,0.0003084141033281612,108694    49928
124,0.00026019132642756716,116068    11565
125,0.0009589046823063328,78037    20272    190501    138041    17160    164255    95754
126,0.00013988344866557004,9089
127,0.00013462497229657064,71983
128,0.00024405687308895834,30660    94828
129,0.0006531158423832683,181515    11573    177297    183952
130,0.00017025677737064564,41214
131,0.0005053145899668357,129301
132,0.0030676029693963206,78350    77510    82254    98274    69929    100894    105845    55337    55418    105398    119831    149191    33116    45765    46342    46352    17295    176696    111958    55684    117127    1613    185833    72536    99384
133,0.0011596700214048538,137551    5530    138041    18299    138923
134,0.0009918293974711247,141227    13243    55072    112661    19246    173642    119468
135,0.00010042502613362658,51570
136,9.846733487360517e-05,174533
137,0.00020486460661252437,136290
138,0.0008314109999245644,165707    177559    167968
139,0.000681752558904821,103841
140,0.0002038623907613453,16090    122776
141,0.0006047402514170416,90343    167229
142,0.0007079640967882805,190217    190228
143,0.0003673063487916859,72864    144474    143971
144,0.0009238873732890105,170773    25656    44515    21911    156061    124351    162313
145,0.0002656292817267286,159432
146,0.0007347188058364097,171505    34086    169223    185812    51729    75965
147,0.0005062699827511866,96769    101896    47109
148,0.00047120753155249073,30525    36182    49300    134842
149,0.0005883752643908728,76454
150,0.0016891549937476024,138510    181515    125640    15816    23305    48965    177336    78576    176063
151,0.0001274867551602653,121258
152,0.001366355764879607,119141    30525    85982    112611    56259    81077    103820
153,0.0005351952753236294,77080    103567    139404    51873
154,0.00046493770962194824,36346    174102    80179
155,0.0019887208519344854,37103    4043    177798    25352    151022    171505    19870    62129    185812    187316
156,0.00023681623158484051,103608    159572
157,0.0005827549636241581,157707    72362    104047    61526
158,0.0002639845069180172,96503    65079
159,0.0003910844492995754,21768    44515    123013
160,0.000490962232955652,36135    55685
161,0.003025869800384822,77641    131509    166143    156727    63060    175802    20361    16090    115007    115147    151542    15504    14874    52428
162,0.0005294930478581246,151367    138041    182380    185469
163,0.0004599131622762248,110654    11573    18383
164,0.0005476540362152941,190449    191267    175698    156021    120981
165,0.00020904011483168547,114787    127248
166,0.0004042642872181045,77291    30192    126552    119831
167,0.0011811480324197003,78078    191957    133537    22611    34061    46440    80921    183494    119468
168,0.0001389569658690934,157554
169,0.0017953652102219064,114758    129284    191267    85982    86049    56259    141638
170,0.0023684041782994813,97590    69959    123575    189904    190004    100892    140090    154961    155891    156332    177204    16818    182141    124773    51570    136762    119924
171,0.0002571933650926561,125425
172,0.0006883106247587155,131474    182468    105731    134842
173,0.00032657643218453076,175887    128256    78570
174,0.000837057462293066,78037    76414    48525    50723    176019
175,0.0007354523709024862,180494    165840    22901    12444    33161    61606
176,0.001479998941090256,140461    125275    93223    156673    144667    169300    140090    100892    51570    156750    142351
177,0.0002517586295591202,105845    143984
178,0.0012054578194723425,72770    157565    129296    1261    11515    121236    173789    35078    181705
179,0.0003770224495534594,59494    134815    45983
180,9.260047235977502e-05,5473
181,0.0006110794692939469,146393    8614    135940    189585    135140
182,0.00045134547952912704,50942
183,0.001290815998354528,140461    140496    116119    176172    147170    181663    102181    184984
184,0.00039013554439657237,34558    66330    11487
185,0.007774700396235731,107337    78037    77233    73552    82091    82374    83449    170773    164749    114982    98259    98491    25656    12534    93588    71466    172789    101585    87670    175419    128759    44545    41215    41992    26935    124511    171651    171810    105100    31348    50478    123013    119184    140102    156061    78625    42068    23381    29363    80097    45095    31368    31423    133637    159567    72536    117765    94699    95252    166331    99111    99384
186,0.0004344287396070902,81875    87228    34558
187,0.0003281381055435785,56360    172915    105398
188,0.00021931933975815365,168767
189,0.0006125878520699334,56024    132096    80921    134246    149003
190,0.0,56024    132096    80921    134246    149003
191,0.0016248405075957885,73552    17050    165914    165917    69091    189904    89557    128759    101146    48291    182312    18855
192,0.0001528123206154274,142418
193,0.0005835092424081143,145895    364    86911    8940    138827
194,0.00042678396461576495,87228    165566    182468
195,0.0002833527354207292,191838
196,0.0005464017259920813,180216    175966    177330
197,0.0002636313802293381,81485
198,0.0005868799995233245,138510    39783    11975    124373    108450
199,0.0014859195871480772,120896    9772    72362    151022    36182    22679    33654    32912    118018    104047
200,0.0,120896    9772    72362    151022    36182    22679    33654    32912    118018    104047
201,0.0003087023240137668,65429    58401
202,0.0003773409097327449,21569    171943    75308
203,0.003330449672783054,39896    147988    96731    190782    30070    144903    84645    87670    43907    44449    124716    106698    94160    50723    127707    35274    78576    108471    59937    182312    186596    51610    53648    94779    95754    176063
204,0.0008161731256964908,39114    151129    179719    34034    80163    100894    7464
205,0.0016458471374619526,97850    122995    45717    160868    135955    173642    110782    80097    106515    53371    94625    119468
206,0.00038706011803358155,78310    8351    134246
207,0.00022926327463683498,190315    145895
208,0.0015414574244889733,21685    9736    25359    105031    98902
209,0.00040538539114018976,160641    34073    32912
210,0.0006510609849048338,78310
211,0.0007611924801153653,82732    189656    176172    55418    102181    152634
212,0.0028541585284771226,77080    73850    131502    141227    180494    125290    176566    44943    182901    122457    130721    154961    156283    177297    146571    112732    183808    149061    176019    176079
213,0.0015238034489912082,76599    76687    1261    108450    96319    182970    173789    78570    120599
214,0.0006068957780145819,135242    142224    15260    101119
215,0.010949226659455424,118958    77510    77713    72770    173843    131696    21225    17050    114951    147181    43509    5935    37103    97094    98244    98259    98491    71144    190449    191223    93437    64113    64771    180216    12346    71466    13243    62344    133559    86254    86716    175350    128377    128845    129156    188974    132545    121041    162644    128261    94286    94349    130247    49928    166740    134740    57725    140158    172807    177559    101119    35078    58823    120463    102385    62129    80163    80709    120833    146285    182312    138737    111247    163639    187254    187316    18344    18463    133266    149397    53648    53768    5435    152966    153794    75410    104047    124382    103750    103801
