Topic Number,Score,Documents
204,0.0006266353594224654,1264819
205,0.0004430719129116045,459119    1073955    261488
206,0.001177898039423749,909785    773540    789383    581777    565371    620148    1058175    364557    44836
207,0.0029946458179588523,766538    85470    704008    275794    337371    159051    982620    384394    537600    525653    191080    1157918    214042    51418    426334    441774    443889    805725    662974    1000529    1193984    450568    1214969    1008616
208,0.0006091621063865312,171526    479511    70853    1017733
209,0.00022350958972354473,98377    633547
210,0.0014024191684246655,771185    581288    347222    497640    359446    1105018    99705    454728    1095399    1039710    148114
211,0.0006604338243570971,1264578    1091568    579756    931176    1058175
212,0.000550918733016207,773540    797463    1021600    1265979
213,0.0009797223057244882,1083753    554899    1177630    702179
214,0.0001818649173606578,748781
215,0.0006175354362809468,773540    40125    360578    656713
216,0.0014184897302859456,399713    135375    144707    398983    1046865    512321    1265881    1059411
217,0.0028981120566156458,906031    843898    801368    284386    865289    532554    388374    389340    921096    1132441    435474    661854    664177    548398    562259    1121556    716809    1160968    309097    1161689    882615    893017    702777
218,0.00031480848907282317,581288    200379
219,0.00013324469367525247,1093585
220,0.0025731455598075425,804709    275794    405219    1215661    412006    830000    501493    1079023    245305    246163    1161462    461485    589634    916726    140645
221,0.0004679497379408857,189208    83194    1249662
222,0.0007872741519857014,986136    517773    105010
223,0.00048351992838724785,577226    991597
224,0.001096519746954397,964969    494181    566281    559194    367698    143658    1201435    1197911
225,0.00046980510699877974,311632    816826    883161
226,0.00043429872706371377,85322    785833    744996    813192
227,0.0020927054118037563,272294    274357    1171113    799710    952890    597312    1031263    938354    358979    566281    232317    613171    469261    1202236    185913
228,0.0031480334282032374,766538    1262718    1188690    290709    400716    1128649    606167    485672    486124    514380    372512    1008568    570238    661636    671504    614654    247644    129534    1146476    359979    115686    739438    140645    283806    147975
229,0.0013318237676637867,72542    597895    444505    613573    620148    239037    1211681    152565
230,0.00028008347589958513,537054
231,0.0002447779344466169,1218684
232,0.000343395128751621,866380    867484
233,0.00015375781289247078,1185000
234,0.0005269900955207447,30712    274581    587138    1258855
235,0.002075533895579376,63181    904794    770565    402792    1139863    919935    988982    256861    371834    570238    664177    617275    293032    1244476    447111    1260464    1034097
236,0.0011493986010195534,709776    479511    991885    226628    805572    1190902    129534    450521
237,0.0012181684473476684,350354    943433    7790    750937    1143699    245305    1239889    395808
238,0.0003438832694617286,900824    1017884
239,0.0006150467147172246,769776    1120013    236866
240,0.0017188544659311454,728134    28567    15855    581777    829285    1248335    923030    470327    508110    260398    1108400
241,0.0037300040879117476,317533    159051    986136    1224493    82969    48813    517773    518431    519849    373174    492306    1099077    690666    165224    299190    364557    1241629    110598    1262968    152940    8830
242,0.0014757366553831274,712367    106073    226744    1034097    593478    596030    734929    1140604    890677    703091
243,0.0007025952332231279,744419
244,0.0012284143261075344,536013    435610    226628    227212    547959    1195933    1238311    239342    177142    1076931
245,0.0006233931268492903,835632    583659    649043    699979    722810    1081085
246,0.0005521137574740627,454903    362223
247,0.00032173165439914415,201978    1263048
248,0.0002040692366604253,91960
249,0.0,91960
250,0.001084613220556512,1269643    928245    1070904    470245    809803    886086    702777
251,0.001850435577421557,843259    1219119    1164582    426334    1249632    620148    105315    1080273    359611    1157137    1267786    866380    874064
252,0.0010448821605784394,76340    482053    370440    373174    931672    594545    595416    362757    36182
253,0.00030387045419816744,799926    686421    1059411
254,0.00023121448879876192,1002363    1259515
255,0.0010328412885077835,626305    803842    386773    200379    479511    370440    472145    1241457    259088
256,0.0006780191988344873,667996    1207747    511781    1266670    868423
257,0.00041622638717202524,168378
258,0.0002845114566226089,1112943
259,0.0014778827424616976,537600    520522    991885    1254295    1249632    615039    1185000    1077812
260,0.0008233884021300604,901307    838991    961140    125057    69535    1261043
261,0.0005817675250783014,38416    430596
262,0.00029777319305843684,1246089    1081085
263,0.0003837459441438751,580478    256861
264,0.0004030998984664465,1168448    110598    645055
265,0.0010308217557648694,532554    1037035    759791    422089    677422    445959    890677
266,0.0013354564428841797,630107    1173738    279874    1135383    214042    314414    724050    1229068
267,0.00041994533297989894,1210672
268,0.00038531952657795747,965458    220731
269,0.0007228572663956317,964969    359484    227834    618876    296009    1081085    105010
270,0.00021727442081330078,1184832    1025673
271,0.0009981037134003522,583234    138774    293609    813192    1076525    1198848
272,0.0013721471509578007,286390    411507    603226    347327    614054    297805    297864    1128903    366582    205437    36182
273,0.0009321437691344447,402082    649043    420472    279874    447111
274,0.0024175680044447676,767349    270529    579756    1251140    573880    59471    59497    742238    1112366    174490    1192637    890677    1136792    702897
275,0.0008748690807043543,661854    1008616    1207620    918369
276,0.0034234931798631614,832039    843898    788973    340298    964969    919935    493109    494654    49569    501982    933276    998955    759791    417040    423209    171966    671504    550126    1185000    367698    1112936    176165    450568    1092244    147975    871363    702179
277,0.0005038927916293312,1031943    557579    1024776
278,0.003724483166132915,316017    909785    767349    842651    794465    278474    862139    1112943    527296    1220301    379969    218214    520522    373800    1105018    442868    699804    1046865    676439    689086    546002    1122592    1185000    1257942    1077812    1144812    1112936    321370    1257276
279,0.0005637421367342801,265288    227212    1025673
280,0.0010121025121263103,540294    941154    920942    1024776
281,0.0021009681937323214,909785    840153    856198    796095    581777    219401    420143    422715    164896    736213    1202236    1073230    882615
282,8.686000007939873e-05,1192453
283,0.00023290053366441731,991885    700827
284,0.0005585202218860733,1260248
285,0.0003357717584380134,844711    1046865
286,0.0003626809137528148,724990
287,0.0006382420992224972,647758    533341    1246722
